model,method,bench,case,category,measure,phase,value
gpt2-xl,memit,zsre,zsre_row18,specificity,diff,pre,0.0004944433020425917
gpt2-xl,memit,zsre,zsre_row18,specificity,acc,pre,0.0
gpt2-xl,memit,zsre,zsre_row18,efficacy,success,post,1.0
gpt2-xl,memit,zsre,zsre_row18,efficacy,diff,post,0.1446709696488469
gpt2-xl,memit,zsre,zsre_row18,efficacy,acc,post,0.0
gpt2-xl,memit,zsre,zsre_row18,generalisation,success,post,1.0
gpt2-xl,memit,zsre,zsre_row18,generalisation,diff,post,0.07710144646013842
gpt2-xl,memit,zsre,zsre_row18,generalisation,acc,post,0.0
gpt2-xl,memit,zsre,zsre_row18,specificity,success,post,1.0
gpt2-xl,memit,zsre,zsre_row18,specificity,diff,post,0.0005353942055826564
gpt2-xl,memit,zsre,zsre_row18,specificity,acc,post,0.0
gpt2-xl,memit,zsre,zsre_row19,efficacy,success,pre,1.0
gpt2-xl,memit,zsre,zsre_row19,efficacy,diff,pre,0.0018069181061248492
gpt2-xl,memit,zsre,zsre_row19,efficacy,acc,pre,0.0
gpt2-xl,memit,zsre,zsre_row19,generalisation,success,pre,1.0
gpt2-xl,memit,zsre,zsre_row19,generalisation,diff,pre,0.0010433980518046017
gpt2-xl,memit,zsre,zsre_row19,generalisation,acc,pre,0.0
gpt2-xl,memit,zsre,zsre_row19,specificity,success,pre,1.0
gpt2-xl,memit,zsre,zsre_row19,specificity,diff,pre,0.0010628179686756488
gpt2-xl,memit,zsre,zsre_row19,specificity,acc,pre,0.0
gpt2-xl,memit,zsre,zsre_row19,efficacy,success,post,1.0
gpt2-xl,memit,zsre,zsre_row19,efficacy,diff,post,0.07633759437794987
gpt2-xl,memit,zsre,zsre_row19,efficacy,acc,post,0.0
gpt2-xl,memit,zsre,zsre_row19,generalisation,success,post,1.0
gpt2-xl,memit,zsre,zsre_row19,generalisation,diff,post,0.02381302001403838
gpt2-xl,memit,zsre,zsre_row19,generalisation,acc,post,0.0
gpt2-xl,memit,zsre,zsre_row19,specificity,success,post,1.0
gpt2-xl,memit,zsre,zsre_row19,specificity,diff,post,0.0009820002258862284
gpt2-xl,memit,zsre,zsre_row19,specificity,acc,post,0.0
gpt2-xl,rome,counterfact,0,efficacy,success,pre,0.0
gpt2-xl,rome,counterfact,0,efficacy,diff,pre,-0.37617651698075644
gpt2-xl,rome,counterfact,0,efficacy,acc,pre,0.0
gpt2-xl,rome,counterfact,0,generalisation,success,pre,1.0
gpt2-xl,rome,counterfact,0,generalisation,diff,pre,0.0005171306729141865
gpt2-xl,rome,counterfact,0,generalisation,acc,pre,0.0
gpt2-xl,rome,counterfact,0,specificity,success,pre,0.0
gpt2-xl,rome,counterfact,0,specificity,diff,pre,-0.3224642760423937
gpt2-xl,rome,counterfact,0,specificity,acc,pre,0.7
gpt2-xl,rome,counterfact,0,target_close_neighbour,success,pre,1.0
gpt2-xl,rome,counterfact,0,target_close_neighbour,diff,pre,0.07185565722335695
gpt2-xl,rome,counterfact,0,target_close_neighbour,acc,pre,0.4
gpt2-xl,rome,counterfact,0,efficacy,success,post,1.0
gpt2-xl,rome,counterfact,0,efficacy,diff,post,0.9963279256953104
gpt2-xl,rome,counterfact,0,efficacy,acc,post,1.0
gpt2-xl,rome,counterfact,0,generalisation,success,post,1.0
gpt2-xl,rome,counterfact,0,generalisation,diff,post,0.00610061564980654
gpt2-xl,rome,counterfact,0,generalisation,acc,post,0.0
gpt2-xl,rome,counterfact,0,specificity,success,post,0.0
gpt2-xl,rome,counterfact,0,specificity,diff,post,-0.3282468780121933
gpt2-xl,rome,counterfact,0,specificity,acc,post,0.7
gpt2-xl,rome,counterfact,0,target_close_neighbour,success,post,1.0
gpt2-xl,rome,counterfact,0,target_close_neighbour,diff,post,0.0730234725388104
gpt2-xl,rome,counterfact,0,target_close_neighbour,acc,post,0.4
gpt2-xl,rome,counterfact,1,efficacy,success,pre,0.0
gpt2-xl,rome,counterfact,1,efficacy,diff,pre,-0.10433664415338888
gpt2-xl,rome,counterfact,1,efficacy,acc,pre,0.0
gpt2-xl,rome,counterfact,1,generalisation,success,pre,0.0
gpt2-xl,rome,counterfact,1,generalisation,diff,pre,-0.0010584796715423853
gpt2-xl,rome,counterfact,1,generalisation,acc,pre,0.0
gpt2-xl,rome,counterfact,1,specificity,success,pre,0.7
gpt2-xl,rome,counterfact,1,specificity,diff,pre,0.025185032982237548
gpt2-xl,rome,counterfact,1,specificity,acc,pre,0.1
gpt2-xl,rome,counterfact,1,target_close_neighbour,success,pre,1.0
gpt2-xl,rome,counterfact,1,target_close_neighbour,diff,pre,0.11009343599061741
gpt2-xl,rome,counterfact,1,target_close_neighbour,acc,pre,0.3
gpt2-xl,rome,counterfact,1,efficacy,success,post,1.0
gpt2-xl,rome,counterfact,1,efficacy,diff,post,0.9882576588247247
gpt2-xl,rome,counterfact,1,efficacy,acc,post,1.0
gpt2-xl,rome,counterfact,1,generalisation,success,post,1.0
gpt2-xl,rome,counterfact,1,generalisation,diff,post,0.0489991321514095
gpt2-xl,rome,counterfact,1,generalisation,acc,post,0.0
gpt2-xl,rome,counterfact,1,specificity,success,post,0.7
gpt2-xl,rome,counterfact,1,specificity,diff,post,0.03460098435318363
gpt2-xl,rome,counterfact,1,specificity,acc,post,0.1
gpt2-xl,rome,counterfact,1,target_close_neighbour,success,post,1.0
gpt2-xl,rome,counterfact,1,target_close_neighbour,diff,post,0.11198080115113347
gpt2-xl,rome,counterfact,1,target_close_neighbour,acc,post,0.2
gpt2-xl,rome,counterfact,2,efficacy,success,pre,1.0
gpt2-xl,rome,counterfact,2,efficacy,diff,pre,2.8234194909068148e-05
gpt2-xl,rome,counterfact,2,efficacy,acc,pre,0.0
gpt2-xl,rome,counterfact,2,generalisation,success,pre,0.5
gpt2-xl,rome,counterfact,2,generalisation,diff,pre,0.013870785335809153
gpt2-xl,rome,counterfact,2,generalisation,acc,pre,0.0
gpt2-xl,rome,counterfact,2,specificity,success,pre,0.6
gpt2-xl,rome,counterfact,2,specificity,diff,pre,-0.0022553692823553133
gpt2-xl,rome,counterfact,2,specificity,acc,pre,0.0
gpt2-xl,rome,counterfact,2,target_close_neighbour,success,pre,0.7
gpt2-xl,rome,counterfact,2,target_close_neighbour,diff,pre,0.006844458774199277
gpt2-xl,rome,counterfact,2,target_close_neighbour,acc,pre,0.0
gpt2-xl,rome,counterfact,2,efficacy,success,post,1.0
gpt2-xl,rome,counterfact,2,efficacy,diff,post,0.9886938789788459
gpt2-xl,rome,counterfact,2,efficacy,acc,post,1.0
gpt2-xl,rome,counterfact,2,generalisation,success,post,1.0
gpt2-xl,rome,counterfact,2,generalisation,diff,post,0.4891696291553356
gpt2-xl,rome,counterfact,2,generalisation,acc,post,0.5
gpt2-xl,rome,counterfact,2,specificity,success,post,0.6
gpt2-xl,rome,counterfact,2,specificity,diff,post,-0.002024197905930802
gpt2-xl,rome,counterfact,2,specificity,acc,post,0.0
gpt2-xl,rome,counterfact,2,target_close_neighbour,success,post,0.7
gpt2-xl,rome,counterfact,2,target_close_neighbour,diff,post,0.00759509538407224
gpt2-xl,rome,counterfact,2,target_close_neighbour,acc,post,0.0
gpt2-xl,rome,counterfact,3,efficacy,success,pre,0.0
gpt2-xl,rome,counterfact,3,efficacy,diff,pre,-0.08874552929428017
gpt2-xl,rome,counterfact,3,efficacy,acc,pre,0.0
gpt2-xl,rome,counterfact,3,generalisation,success,pre,0.0
gpt2-xl,rome,counterfact,3,generalisation,diff,pre,-0.10788922980313234
gpt2-xl,rome,counterfact,3,generalisation,acc,pre,0.0
gpt2-xl,rome,counterfact,3,specificity,success,pre,0.0
gpt2-xl,rome,counterfact,3,specificity,diff,pre,-0.01927880385219243
gpt2-xl,rome,counterfact,3,specificity,acc,pre,0.0
gpt2-xl,rome,counterfact,3,target_close_neighbour,success,pre,1.0
gpt2-xl,rome,counterfact,3,target_close_neighbour,diff,pre,0.09144004526728411
gpt2-xl,rome,counterfact,3,target_close_neighbour,acc,pre,0.1
gpt2-xl,rome,counterfact,3,efficacy,success,post,1.0
gpt2-xl,rome,counterfact,3,efficacy,diff,post,0.968714691654112
gpt2-xl,rome,counterfact,3,efficacy,acc,post,1.0
gpt2-xl,rome,counterfact,3,generalisation,success,post,1.0
gpt2-xl,rome,counterfact,3,generalisation,diff,post,0.9588161309393488
gpt2-xl,rome,counterfact,3,generalisation,acc,post,1.0
gpt2-xl,rome,counterfact,3,specificity,success,post,0.0
gpt2-xl,rome,counterfact,3,specificity,diff,post,-0.021653964035004615
gpt2-xl,rome,counterfact,3,specificity,acc,post,0.0
gpt2-xl,rome,counterfact,3,target_close_neighbour,success,post,1.0
gpt2-xl,rome,counterfact,3,target_close_neighbour,diff,post,0.11425230053362216
gpt2-xl,rome,counterfact,3,target_close_neighbour,acc,post,0.2
gpt2-xl,rome,counterfact,4,efficacy,success,pre,0.0
gpt2-xl,rome,counterfact,4,efficacy,diff,pre,-2.046038752108024e-06
gpt2-xl,rome,counterfact,4,efficacy,acc,pre,0.0
gpt2-xl,rome,counterfact,4,generalisation,success,pre,0.0
gpt2-xl,rome,counterfact,4,generalisation,diff,pre,-5.229205851170455e-06
gpt2-xl,rome,counterfact,4,generalisation,acc,pre,0.0
gpt2-xl,rome,counterfact,4,specificity,success,pre,0.4
gpt2-xl,rome,counterfact,4,specificity,diff,pre,-8.363290483892825e-05
gpt2-xl,rome,counterfact,4,specificity,acc,pre,0.0
gpt2-xl,rome,counterfact,4,target_close_neighbour,success,pre,1.0
gpt2-xl,rome,counterfact,4,target_close_neighbour,diff,pre,0.0013901259861620226
gpt2-xl,rome,counterfact,4,target_close_neighbour,acc,pre,0.0
gpt2-xl,rome,counterfact,4,efficacy,success,post,1.0
gpt2-xl,rome,counterfact,4,efficacy,diff,post,0.9940659124356448
gpt2-xl,rome,counterfact,4,efficacy,acc,post,1.0
gpt2-xl,rome,counterfact,4,generalisation,success,post,0.5
gpt2-xl,rome,counterfact,4,generalisation,diff,post,0.011381420134710649
gpt2-xl,rome,counterfact,4,generalisation,acc,post,0.0
gpt2-xl,rome,counterfact,4,specificity,success,post,0.4
gpt2-xl,rome,counterfact,4,specificity,diff,post,-9.924323865933464e-05
gpt2-xl,rome,counterfact,4,specificity,acc,post,0.0
gpt2-xl,rome,counterfact,4,target_close_neighbour,success,post,1.0
gpt2-xl,rome,counterfact,4,target_close_neighbour,diff,post,0.0019909238700341596
gpt2-xl,rome,counterfact,4,target_close_neighbour,acc,post,0.0
gpt2-xl,rome,counterfact,5,efficacy,success,pre,0.0
gpt2-xl,rome,counterfact,5,efficacy,diff,pre,-0.06645658194091092
gpt2-xl,rome,counterfact,5,efficacy,acc,pre,0.0
gpt2-xl,rome,counterfact,5,generalisation,success,pre,0.5
gpt2-xl,rome,counterfact,5,generalisation,diff,pre,-0.000413328835335311
gpt2-xl,rome,counterfact,5,generalisation,acc,pre,0.0
gpt2-xl,rome,counterfact,5,specificity,success,pre,0.3
gpt2-xl,rome,counterfact,5,specificity,diff,pre,-0.2288711208296151
gpt2-xl,rome,counterfact,5,specificity,acc,pre,0.6
gpt2-xl,rome,counterfact,5,target_close_neighbour,success,pre,1.0
gpt2-xl,rome,counterfact,5,target_close_neighbour,diff,pre,0.09496826466549692
gpt2-xl,rome,counterfact,5,target_close_neighbour,acc,pre,0.4
gpt2-xl,rome,counterfact,5,efficacy,success,post,1.0
gpt2-xl,rome,counterfact,5,efficacy,diff,post,0.9994488750966768
gpt2-xl,rome,counterfact,5,efficacy,acc,post,1.0
gpt2-xl,rome,counterfact,5,generalisation,success,post,1.0
gpt2-xl,rome,counterfact,5,generalisation,diff,post,0.0026757253456271574
gpt2-xl,rome,counterfact,5,generalisation,acc,post,0.0
gpt2-xl,rome,counterfact,5,specificity,success,post,0.3
gpt2-xl,rome,counterfact,5,specificity,diff,post,-0.24457646154431148
gpt2-xl,rome,counterfact,5,specificity,acc,post,0.7
gpt2-xl,rome,counterfact,5,target_close_neighbour,success,post,1.0
gpt2-xl,rome,counterfact,5,target_close_neighbour,diff,post,0.09669485725203011
gpt2-xl,rome,counterfact,5,target_close_neighbour,acc,post,0.4
gpt2-xl,rome,counterfact,6,efficacy,success,pre,1.0
gpt2-xl,rome,counterfact,6,efficacy,diff,pre,3.331736028450795e-05
gpt2-xl,rome,counterfact,6,efficacy,acc,pre,0.0
gpt2-xl,rome,counterfact,6,generalisation,success,pre,0.5
gpt2-xl,rome,counterfact,6,generalisation,diff,pre,0.0002455260226386036
gpt2-xl,rome,counterfact,6,generalisation,acc,pre,0.0
gpt2-xl,rome,counterfact,6,specificity,success,pre,0.6
gpt2-xl,rome,counterfact,6,specificity,diff,pre,0.0010757189628516147
gpt2-xl,rome,counterfact,6,specificity,acc,pre,0.0
gpt2-xl,rome,counterfact,6,target_close_neighbour,success,pre,1.0
gpt2-xl,rome,counterfact,6,target_close_neighbour,diff,pre,0.001489396161460393
gpt2-xl,rome,counterfact,6,target_close_neighbour,acc,pre,0.0
gpt2-xl,rome,counterfact,6,efficacy,success,post,1.0
gpt2-xl,rome,counterfact,6,efficacy,diff,post,0.9856987849504603
gpt2-xl,rome,counterfact,6,efficacy,acc,post,1.0
gpt2-xl,rome,counterfact,6,generalisation,success,post,1.0
gpt2-xl,rome,counterfact,6,generalisation,diff,post,0.9551330703439682
gpt2-xl,rome,counterfact,6,generalisation,acc,post,1.0
gpt2-xl,rome,counterfact,6,specificity,success,post,0.6
gpt2-xl,rome,counterfact,6,specificity,diff,post,0.0012022034212047798
gpt2-xl,rome,counterfact,6,specificity,acc,post,0.0
gpt2-xl,rome,counterfact,6,target_close_neighbour,success,post,1.0
gpt2-xl,rome,counterfact,6,target_close_neighbour,diff,post,0.001706675801991693
gpt2-xl,rome,counterfact,6,target_close_neighbour,acc,post,0.0
gpt2-xl,rome,counterfact,7,efficacy,success,pre,0.0
gpt2-xl,rome,counterfact,7,efficacy,diff,pre,-0.08107924661595162
gpt2-xl,rome,counterfact,7,efficacy,acc,pre,0.0
gpt2-xl,rome,counterfact,7,generalisation,success,pre,0.0
gpt2-xl,rome,counterfact,7,generalisation,diff,pre,-0.10055833444501067
gpt2-xl,rome,counterfact,7,generalisation,acc,pre,0.0
gpt2-xl,rome,counterfact,7,specificity,success,pre,0.3
gpt2-xl,rome,counterfact,7,specificity,diff,pre,-0.09980051644687042
gpt2-xl,rome,counterfact,7,specificity,acc,pre,0.3
gpt2-xl,rome,counterfact,7,target_close_neighbour,success,pre,1.0
gpt2-xl,rome,counterfact,7,target_close_neighbour,diff,pre,0.2870562181387737
gpt2-xl,rome,counterfact,7,target_close_neighbour,acc,pre,0.7
gpt2-xl,rome,counterfact,7,efficacy,success,post,1.0
gpt2-xl,rome,counterfact,7,efficacy,diff,post,0.9977929273706984
gpt2-xl,rome,counterfact,7,efficacy,acc,post,1.0
gpt2-xl,rome,counterfact,7,generalisation,success,post,1.0
gpt2-xl,rome,counterfact,7,generalisation,diff,post,0.9619938048034686
gpt2-xl,rome,counterfact,7,generalisation,acc,post,1.0
gpt2-xl,rome,counterfact,7,specificity,success,post,0.3
gpt2-xl,rome,counterfact,7,specificity,diff,post,-0.10411464435290818
gpt2-xl,rome,counterfact,7,specificity,acc,post,0.3
gpt2-xl,rome,counterfact,7,target_close_neighbour,success,post,1.0
gpt2-xl,rome,counterfact,7,target_close_neighbour,diff,post,0.30313240205822867
gpt2-xl,rome,counterfact,7,target_close_neighbour,acc,post,0.7
gpt2-xl,rome,counterfact,8,efficacy,success,pre,0.0
gpt2-xl,rome,counterfact,8,efficacy,diff,pre,-9.537783054237566e-05
gpt2-xl,rome,counterfact,8,efficacy,acc,pre,0.0
gpt2-xl,rome,counterfact,8,generalisation,success,pre,0.0
gpt2-xl,rome,counterfact,8,generalisation,diff,pre,-0.01236854072031907
gpt2-xl,rome,counterfact,8,generalisation,acc,pre,0.0
gpt2-xl,rome,counterfact,8,specificity,success,pre,0.0
gpt2-xl,rome,counterfact,8,specificity,diff,pre,-1.1641816746159209e-05
gpt2-xl,rome,counterfact,8,specificity,acc,pre,0.0
gpt2-xl,rome,counterfact,8,target_close_neighbour,success,pre,0.0
gpt2-xl,rome,counterfact,8,target_close_neighbour,diff,pre,-8.859014498521854e-05
gpt2-xl,rome,counterfact,8,target_close_neighbour,acc,pre,0.0
gpt2-xl,rome,counterfact,8,efficacy,success,post,1.0
gpt2-xl,rome,counterfact,8,efficacy,diff,post,0.9955530570072447
gpt2-xl,rome,counterfact,8,efficacy,acc,post,1.0
gpt2-xl,rome,counterfact,8,generalisation,success,post,0.5
gpt2-xl,rome,counterfact,8,generalisation,diff,post,-0.010595491997252213
gpt2-xl,rome,counterfact,8,generalisation,acc,post,0.0
gpt2-xl,rome,counterfact,8,specificity,success,post,0.0
gpt2-xl,rome,counterfact,8,specificity,diff,post,-1.1051984614009254e-05
gpt2-xl,rome,counterfact,8,specificity,acc,post,0.0
gpt2-xl,rome,counterfact,8,target_close_neighbour,success,post,0.0
gpt2-xl,rome,counterfact,8,target_close_neighbour,diff,post,-7.831851069129344e-05
gpt2-xl,rome,counterfact,8,target_close_neighbour,acc,post,0.0
gpt2-xl,rome,counterfact,9,efficacy,success,pre,0.0
gpt2-xl,rome,counterfact,9,efficacy,diff,pre,-0.009271468412467447
gpt2-xl,rome,counterfact,9,efficacy,acc,pre,0.0
gpt2-xl,rome,counterfact,9,generalisation,success,pre,0.0
gpt2-xl,rome,counterfact,9,generalisation,diff,pre,-0.03953480097185694
gpt2-xl,rome,counterfact,9,generalisation,acc,pre,0.0
gpt2-xl,rome,counterfact,9,specificity,success,pre,0.1
gpt2-xl,rome,counterfact,9,specificity,diff,pre,-0.012745251078952621
gpt2-xl,rome,counterfact,9,specificity,acc,pre,0.0
gpt2-xl,rome,counterfact,9,target_close_neighbour,success,pre,0.6
gpt2-xl,rome,counterfact,9,target_close_neighbour,diff,pre,0.00012506475000464474
gpt2-xl,rome,counterfact,9,target_close_neighbour,acc,pre,0.0
gpt2-xl,rome,counterfact,9,efficacy,success,post,1.0
gpt2-xl,rome,counterfact,9,efficacy,diff,post,0.9962837308661263
gpt2-xl,rome,counterfact,9,efficacy,acc,post,1.0
gpt2-xl,rome,counterfact,9,generalisation,success,post,1.0
gpt2-xl,rome,counterfact,9,generalisation,diff,post,0.9876539511849372
gpt2-xl,rome,counterfact,9,generalisation,acc,post,1.0
gpt2-xl,rome,counterfact,9,specificity,success,post,0.1
gpt2-xl,rome,counterfact,9,specificity,diff,post,-0.012600914151719173
gpt2-xl,rome,counterfact,9,specificity,acc,post,0.0
gpt2-xl,rome,counterfact,9,target_close_neighbour,success,post,0.6
gpt2-xl,rome,counterfact,9,target_close_neighbour,diff,post,0.00042784199095238985
gpt2-xl,rome,counterfact,9,target_close_neighbour,acc,post,0.0
gpt2-xl,rome,counterfact,10,efficacy,success,pre,0.0
gpt2-xl,rome,counterfact,10,efficacy,diff,pre,-0.008925792614219153
gpt2-xl,rome,counterfact,10,efficacy,acc,pre,0.0
gpt2-xl,rome,counterfact,10,generalisation,success,pre,0.0
gpt2-xl,rome,counterfact,10,generalisation,diff,pre,-0.010847827573390522
gpt2-xl,rome,counterfact,10,generalisation,acc,pre,0.0
gpt2-xl,rome,counterfact,10,specificity,success,pre,0.0
gpt2-xl,rome,counterfact,10,specificity,diff,pre,-0.014375878468149337
gpt2-xl,rome,counterfact,10,specificity,acc,pre,0.0
gpt2-xl,rome,counterfact,10,target_close_neighbour,success,pre,0.9
gpt2-xl,rome,counterfact,10,target_close_neighbour,diff,pre,0.01566100104992789
gpt2-xl,rome,counterfact,10,target_close_neighbour,acc,pre,0.0
gpt2-xl,rome,counterfact,10,efficacy,success,post,1.0
gpt2-xl,rome,counterfact,10,efficacy,diff,post,0.9694698456600919
gpt2-xl,rome,counterfact,10,efficacy,acc,post,1.0
gpt2-xl,rome,counterfact,10,generalisation,success,post,1.0
gpt2-xl,rome,counterfact,10,generalisation,diff,post,0.8447790763663748
gpt2-xl,rome,counterfact,10,generalisation,acc,post,1.0
gpt2-xl,rome,counterfact,10,specificity,success,post,0.1
gpt2-xl,rome,counterfact,10,specificity,diff,post,-0.008895315663203767
gpt2-xl,rome,counterfact,10,specificity,acc,post,0.0
gpt2-xl,rome,counterfact,10,target_close_neighbour,success,post,0.9
gpt2-xl,rome,counterfact,10,target_close_neighbour,diff,post,0.015305175230026113
gpt2-xl,rome,counterfact,10,target_close_neighbour,acc,post,0.0
gpt2-xl,rome,counterfact,11,efficacy,success,pre,0.0
gpt2-xl,rome,counterfact,11,efficacy,diff,pre,0.0
gpt2-xl,rome,counterfact,11,efficacy,acc,pre,0.0
gpt2-xl,rome,counterfact,11,generalisation,success,pre,1.0
gpt2-xl,rome,counterfact,11,generalisation,diff,pre,0.00015501775458895244
gpt2-xl,rome,counterfact,11,generalisation,acc,pre,0.0
gpt2-xl,rome,counterfact,11,specificity,success,pre,0.5
gpt2-xl,rome,counterfact,11,specificity,diff,pre,-0.022396639185980442
gpt2-xl,rome,counterfact,11,specificity,acc,pre,0.1
gpt2-xl,rome,counterfact,11,target_close_neighbour,success,pre,1.0
gpt2-xl,rome,counterfact,11,target_close_neighbour,diff,pre,0.011690294923325283
gpt2-xl,rome,counterfact,11,target_close_neighbour,acc,pre,0.1
gpt2-xl,rome,counterfact,11,efficacy,success,post,1.0
gpt2-xl,rome,counterfact,11,efficacy,diff,post,0.969932657397024
gpt2-xl,rome,counterfact,11,efficacy,acc,post,1.0
gpt2-xl,rome,counterfact,11,generalisation,success,post,1.0
gpt2-xl,rome,counterfact,11,generalisation,diff,post,0.40361926003057824
gpt2-xl,rome,counterfact,11,generalisation,acc,post,0.5
gpt2-xl,rome,counterfact,11,specificity,success,post,0.5
gpt2-xl,rome,counterfact,11,specificity,diff,post,-0.024091754266247302
gpt2-xl,rome,counterfact,11,specificity,acc,post,0.1
gpt2-xl,rome,counterfact,11,target_close_neighbour,success,post,1.0
gpt2-xl,rome,counterfact,11,target_close_neighbour,diff,post,0.012887035118272553
gpt2-xl,rome,counterfact,11,target_close_neighbour,acc,post,0.1
gpt2-xl,rome,counterfact,12,efficacy,success,pre,0.0
gpt2-xl,rome,counterfact,12,efficacy,diff,pre,-0.0004581891199744677
gpt2-xl,rome,counterfact,12,efficacy,acc,pre,0.0
gpt2-xl,rome,counterfact,12,generalisation,success,pre,0.0
gpt2-xl,rome,counterfact,12,generalisation,diff,pre,-0.48629509349475386
gpt2-xl,rome,counterfact,12,generalisation,acc,pre,0.0
gpt2-xl,rome,counterfact,12,specificity,success,pre,0.0
gpt2-xl,rome,counterfact,12,specificity,diff,pre,-0.1476079866648709
gpt2-xl,rome,counterfact,12,specificity,acc,pre,0.4
gpt2-xl,rome,counterfact,12,target_close_neighbour,success,pre,1.0
gpt2-xl,rome,counterfact,12,target_close_neighbour,diff,pre,0.23611591537729026
gpt2-xl,rome,counterfact,12,target_close_neighbour,acc,pre,0.4
gpt2-xl,rome,counterfact,12,efficacy,success,post,1.0
gpt2-xl,rome,counterfact,12,efficacy,diff,post,0.9860527269906226
gpt2-xl,rome,counterfact,12,efficacy,acc,post,1.0
gpt2-xl,rome,counterfact,12,generalisation,success,post,1.0
gpt2-xl,rome,counterfact,12,generalisation,diff,post,0.7560862456784685
gpt2-xl,rome,counterfact,12,generalisation,acc,post,1.0
gpt2-xl,rome,counterfact,12,specificity,success,post,0.0
gpt2-xl,rome,counterfact,12,specificity,diff,post,-0.15022138451438077
gpt2-xl,rome,counterfact,12,specificity,acc,post,0.4
gpt2-xl,rome,counterfact,12,target_close_neighbour,success,post,1.0
gpt2-xl,rome,counterfact,12,target_close_neighbour,diff,post,0.23870351045797727
gpt2-xl,rome,counterfact,12,target_close_neighbour,acc,post,0.4
gpt2-xl,rome,counterfact,13,efficacy,success,pre,0.0
gpt2-xl,rome,counterfact,13,efficacy,diff,pre,-0.16069684650009836
gpt2-xl,rome,counterfact,13,efficacy,acc,pre,0.0
gpt2-xl,rome,counterfact,13,generalisation,success,pre,0.0
gpt2-xl,rome,counterfact,13,generalisation,diff,pre,-0.02346459817607362
gpt2-xl,rome,counterfact,13,generalisation,acc,pre,0.0
gpt2-xl,rome,counterfact,13,specificity,success,pre,0.0
gpt2-xl,rome,counterfact,13,specificity,diff,pre,-0.1859048654916275
gpt2-xl,rome,counterfact,13,specificity,acc,pre,0.5
gpt2-xl,rome,counterfact,13,target_close_neighbour,success,pre,1.0
gpt2-xl,rome,counterfact,13,target_close_neighbour,diff,pre,0.33777567286784715
gpt2-xl,rome,counterfact,13,target_close_neighbour,acc,pre,0.6
gpt2-xl,rome,counterfact,13,efficacy,success,post,1.0
gpt2-xl,rome,counterfact,13,efficacy,diff,post,0.9917335466540755
gpt2-xl,rome,counterfact,13,efficacy,acc,post,1.0
gpt2-xl,rome,counterfact,13,generalisation,success,post,1.0
gpt2-xl,rome,counterfact,13,generalisation,diff,post,0.9342939475906982
gpt2-xl,rome,counterfact,13,generalisation,acc,post,1.0
gpt2-xl,rome,counterfact,13,specificity,success,post,0.2
gpt2-xl,rome,counterfact,13,specificity,diff,post,0.014675051464069468
gpt2-xl,rome,counterfact,13,specificity,acc,post,0.4
gpt2-xl,rome,counterfact,13,target_close_neighbour,success,post,1.0
gpt2-xl,rome,counterfact,13,target_close_neighbour,diff,post,0.3634308750175385
gpt2-xl,rome,counterfact,13,target_close_neighbour,acc,post,0.8
gpt2-xl,rome,counterfact,14,efficacy,success,pre,0.0
gpt2-xl,rome,counterfact,14,efficacy,diff,pre,-0.4014906412374807
gpt2-xl,rome,counterfact,14,efficacy,acc,pre,0.0
gpt2-xl,rome,counterfact,14,generalisation,success,pre,0.0
gpt2-xl,rome,counterfact,14,generalisation,diff,pre,-0.0004949075289670966
gpt2-xl,rome,counterfact,14,generalisation,acc,pre,0.0
gpt2-xl,rome,counterfact,14,specificity,success,pre,0.1
gpt2-xl,rome,counterfact,14,specificity,diff,pre,-0.21423303271961508
gpt2-xl,rome,counterfact,14,specificity,acc,pre,0.4
gpt2-xl,rome,counterfact,14,target_close_neighbour,success,pre,1.0
gpt2-xl,rome,counterfact,14,target_close_neighbour,diff,pre,0.1922082377439161
gpt2-xl,rome,counterfact,14,target_close_neighbour,acc,pre,0.4
gpt2-xl,rome,counterfact,14,efficacy,success,post,1.0
gpt2-xl,rome,counterfact,14,efficacy,diff,post,0.9842510170369111
gpt2-xl,rome,counterfact,14,efficacy,acc,post,1.0
gpt2-xl,rome,counterfact,14,generalisation,success,post,1.0
gpt2-xl,rome,counterfact,14,generalisation,diff,post,0.0021685344090803093
gpt2-xl,rome,counterfact,14,generalisation,acc,post,0.0
gpt2-xl,rome,counterfact,14,specificity,success,post,0.1
gpt2-xl,rome,counterfact,14,specificity,diff,post,-0.16965459377338493
gpt2-xl,rome,counterfact,14,specificity,acc,post,0.4
gpt2-xl,rome,counterfact,14,target_close_neighbour,success,post,1.0
gpt2-xl,rome,counterfact,14,target_close_neighbour,diff,post,0.20139555023589234
gpt2-xl,rome,counterfact,14,target_close_neighbour,acc,post,0.5
gpt2-xl,rome,counterfact,15,efficacy,success,pre,1.0
gpt2-xl,rome,counterfact,15,efficacy,diff,pre,8.086491274020674e-05
gpt2-xl,rome,counterfact,15,efficacy,acc,pre,0.0
gpt2-xl,rome,counterfact,15,generalisation,success,pre,1.0
gpt2-xl,rome,counterfact,15,generalisation,diff,pre,0.0006357184332193589
gpt2-xl,rome,counterfact,15,generalisation,acc,pre,0.0
gpt2-xl,rome,counterfact,15,specificity,success,pre,0.0
gpt2-xl,rome,counterfact,15,specificity,diff,pre,-0.002283478070852915
gpt2-xl,rome,counterfact,15,specificity,acc,pre,0.0
gpt2-xl,rome,counterfact,15,target_close_neighbour,success,pre,0.6
