model,method,bench,case,category,measure,phase,value
gpt2-xl,memit,genie,country_6522,paraphrase_2,acc,pre,0.0
gpt2-xl,memit,genie,country_6522,paraphrase_3,success,pre,0.0
gpt2-xl,memit,genie,country_6522,paraphrase_3,diff,pre,-0.4645787527207311
gpt2-xl,memit,genie,country_6522,paraphrase_3,acc,pre,0.0
gpt2-xl,memit,genie,country_6522,hop_1,success,pre,0.0
gpt2-xl,memit,genie,country_6522,hop_1,diff,pre,-0.005759752175420831
gpt2-xl,memit,genie,country_6522,hop_1,acc,pre,0.2
gpt2-xl,memit,genie,country_6522,abstract_1,success,pre,1.0
gpt2-xl,memit,genie,country_6522,abstract_1,diff,pre,0.13922893203447825
gpt2-xl,memit,genie,country_6522,abstract_1,acc,pre,0.5
gpt2-xl,memit,genie,country_6522,abstract_3,hit,pre,0.0
gpt2-xl,memit,genie,country_6522,efficacy,success,post,1.0
gpt2-xl,memit,genie,country_6522,efficacy,diff,post,0.8606415334375468
gpt2-xl,memit,genie,country_6522,efficacy,acc,post,1.0
gpt2-xl,memit,genie,country_6522,paraphrase_1,success,post,1.0
gpt2-xl,memit,genie,country_6522,paraphrase_1,diff,post,0.7510560136603092
gpt2-xl,memit,genie,country_6522,paraphrase_1,acc,post,1.0
gpt2-xl,memit,genie,country_6522,paraphrase_2,success,post,1.0
gpt2-xl,memit,genie,country_6522,paraphrase_2,diff,post,0.010009056927488987
gpt2-xl,memit,genie,country_6522,paraphrase_2,acc,post,0.0
gpt2-xl,memit,genie,country_6522,paraphrase_3,success,post,1.0
gpt2-xl,memit,genie,country_6522,paraphrase_3,diff,post,0.2404454902979255
gpt2-xl,memit,genie,country_6522,paraphrase_3,acc,post,1.0
gpt2-xl,memit,genie,country_6522,hop_1,success,post,1.0
gpt2-xl,memit,genie,country_6522,hop_1,diff,post,0.004416554709798582
gpt2-xl,memit,genie,country_6522,hop_1,acc,post,0.4
gpt2-xl,memit,genie,country_6522,abstract_1,success,post,1.0
gpt2-xl,memit,genie,country_6522,abstract_1,diff,post,0.2336345416531577
gpt2-xl,memit,genie,country_6522,abstract_1,acc,post,0.5
gpt2-xl,memit,genie,country_6522,abstract_3,hit,post,0.0
gpt2-xl,memit,genie,official_language_1941,efficacy,success,pre,0.0
gpt2-xl,memit,genie,official_language_1941,efficacy,diff,pre,-0.8695616125633613
gpt2-xl,memit,genie,official_language_1941,efficacy,acc,pre,0.0
gpt2-xl,memit,genie,official_language_1941,paraphrase_1,success,pre,0.0
gpt2-xl,memit,genie,official_language_1941,paraphrase_1,diff,pre,-0.7471685355489684
gpt2-xl,memit,genie,official_language_1941,paraphrase_1,acc,pre,0.0
gpt2-xl,memit,genie,official_language_1941,paraphrase_2,success,pre,0.0
gpt2-xl,memit,genie,official_language_1941,paraphrase_2,diff,pre,-0.79219417972885
gpt2-xl,memit,genie,official_language_1941,paraphrase_2,acc,pre,0.0
gpt2-xl,memit,genie,official_language_1941,paraphrase_3,success,pre,0.0
gpt2-xl,memit,genie,official_language_1941,paraphrase_3,diff,pre,-0.6696138376257907
gpt2-xl,memit,genie,official_language_1941,paraphrase_3,acc,pre,0.0
gpt2-xl,memit,genie,official_language_1941,hop_1,success,pre,0.0
gpt2-xl,memit,genie,official_language_1941,hop_1,diff,pre,-0.1037358486465373
gpt2-xl,memit,genie,official_language_1941,hop_1,acc,pre,0.0
gpt2-xl,memit,genie,official_language_1941,hop_2,success,pre,0.0
gpt2-xl,memit,genie,official_language_1941,hop_2,diff,pre,-0.0016956885984754583
gpt2-xl,memit,genie,official_language_1941,hop_2,acc,pre,0.0
gpt2-xl,memit,genie,official_language_1941,abstract_3,hit,pre,0.0
gpt2-xl,memit,genie,official_language_1941,efficacy,success,post,1.0
gpt2-xl,memit,genie,official_language_1941,efficacy,diff,post,0.955647643643421
gpt2-xl,memit,genie,official_language_1941,efficacy,acc,post,1.0
gpt2-xl,memit,genie,official_language_1941,paraphrase_1,success,post,0.0
gpt2-xl,memit,genie,official_language_1941,paraphrase_1,diff,post,-0.6473855711974107
gpt2-xl,memit,genie,official_language_1941,paraphrase_1,acc,post,0.0
gpt2-xl,memit,genie,official_language_1941,paraphrase_2,success,post,1.0
gpt2-xl,memit,genie,official_language_1941,paraphrase_2,diff,post,0.43745301077262044
gpt2-xl,memit,genie,official_language_1941,paraphrase_2,acc,post,1.0
gpt2-xl,memit,genie,official_language_1941,paraphrase_3,success,post,1.0
gpt2-xl,memit,genie,official_language_1941,paraphrase_3,diff,post,0.2877225391047209
gpt2-xl,memit,genie,official_language_1941,paraphrase_3,acc,post,1.0
gpt2-xl,memit,genie,official_language_1941,hop_1,success,post,1.0
gpt2-xl,memit,genie,official_language_1941,hop_1,diff,post,0.009768789365020236
gpt2-xl,memit,genie,official_language_1941,hop_1,acc,post,0.0
gpt2-xl,memit,genie,official_language_1941,hop_2,success,post,1.0
gpt2-xl,memit,genie,official_language_1941,hop_2,diff,post,0.010718880672879676
gpt2-xl,memit,genie,official_language_1941,hop_2,acc,post,0.0
gpt2-xl,memit,genie,official_language_1941,abstract_3,hit,post,0.0
gpt2-xl,memit,genie,screenwriter_1697,efficacy,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_1697,efficacy,diff,pre,-0.018227976547423537
gpt2-xl,memit,genie,screenwriter_1697,efficacy,acc,pre,0.3333333333333333
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_1,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_1,diff,pre,-0.009930836383356498
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_1,acc,pre,0.3333333333333333
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_2,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_2,diff,pre,-0.006015705039873493
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_2,acc,pre,0.0
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_3,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_3,diff,pre,-0.0030364294064142115
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_3,acc,pre,0.3333333333333333
gpt2-xl,memit,genie,screenwriter_1697,hop_1,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_1697,hop_1,diff,pre,-0.003858214017075556
gpt2-xl,memit,genie,screenwriter_1697,hop_1,acc,pre,0.0
gpt2-xl,memit,genie,screenwriter_1697,hop_2,success,pre,1.0
gpt2-xl,memit,genie,screenwriter_1697,hop_2,diff,pre,0.004203790067940466
gpt2-xl,memit,genie,screenwriter_1697,hop_2,acc,pre,0.0
gpt2-xl,memit,genie,screenwriter_1697,hop_3,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_1697,hop_3,diff,pre,-0.00011657876121931826
gpt2-xl,memit,genie,screenwriter_1697,hop_3,acc,pre,0.0
gpt2-xl,memit,genie,screenwriter_1697,abstract_2,hit,pre,0.0
gpt2-xl,memit,genie,screenwriter_1697,abstract_3,hit,pre,0.0
gpt2-xl,memit,genie,screenwriter_1697,efficacy,success,post,1.0
gpt2-xl,memit,genie,screenwriter_1697,efficacy,diff,post,0.9651064848200073
gpt2-xl,memit,genie,screenwriter_1697,efficacy,acc,post,1.0
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_1,success,post,0.0
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_1,diff,post,-0.006230944902755754
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_1,acc,post,0.3333333333333333
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_2,success,post,1.0
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_2,diff,post,0.02937667374628119
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_2,acc,post,0.3333333333333333
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_3,success,post,1.0
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_3,diff,post,0.045852569765410085
gpt2-xl,memit,genie,screenwriter_1697,paraphrase_3,acc,post,0.3333333333333333
gpt2-xl,memit,genie,screenwriter_1697,hop_1,success,post,0.0
gpt2-xl,memit,genie,screenwriter_1697,hop_1,diff,post,-0.003948259498609221
gpt2-xl,memit,genie,screenwriter_1697,hop_1,acc,post,0.0
gpt2-xl,memit,genie,screenwriter_1697,hop_2,success,post,1.0
gpt2-xl,memit,genie,screenwriter_1697,hop_2,diff,post,0.025156804772585705
gpt2-xl,memit,genie,screenwriter_1697,hop_2,acc,post,0.5
gpt2-xl,memit,genie,screenwriter_1697,hop_3,success,post,1.0
gpt2-xl,memit,genie,screenwriter_1697,hop_3,diff,post,0.008340260516767534
gpt2-xl,memit,genie,screenwriter_1697,hop_3,acc,post,0.0
gpt2-xl,memit,genie,screenwriter_1697,abstract_2,hit,post,0.0
gpt2-xl,memit,genie,screenwriter_1697,abstract_3,hit,post,0.0
gpt2-xl,memit,genie,screenwriter_753,efficacy,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_753,efficacy,diff,pre,-0.0976461421892855
gpt2-xl,memit,genie,screenwriter_753,efficacy,acc,pre,0.75
gpt2-xl,memit,genie,screenwriter_753,paraphrase_1,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_753,paraphrase_1,diff,pre,-0.021890783114774104
gpt2-xl,memit,genie,screenwriter_753,paraphrase_1,acc,pre,0.75
gpt2-xl,memit,genie,screenwriter_753,paraphrase_2,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_753,paraphrase_2,diff,pre,-0.02271915497371635
gpt2-xl,memit,genie,screenwriter_753,paraphrase_2,acc,pre,0.75
gpt2-xl,memit,genie,screenwriter_753,paraphrase_3,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_753,paraphrase_3,diff,pre,-0.06661465997088867
gpt2-xl,memit,genie,screenwriter_753,paraphrase_3,acc,pre,0.75
gpt2-xl,memit,genie,screenwriter_753,hop_1,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_753,hop_1,diff,pre,-0.058208410701748675
gpt2-xl,memit,genie,screenwriter_753,hop_1,acc,pre,0.0
gpt2-xl,memit,genie,screenwriter_753,abstract_3,hit,pre,0.0
gpt2-xl,memit,genie,screenwriter_753,efficacy,success,post,1.0
gpt2-xl,memit,genie,screenwriter_753,efficacy,diff,post,0.6663756759456321
gpt2-xl,memit,genie,screenwriter_753,efficacy,acc,post,1.0
gpt2-xl,memit,genie,screenwriter_753,paraphrase_1,success,post,0.0
gpt2-xl,memit,genie,screenwriter_753,paraphrase_1,diff,post,-0.019121164915401945
gpt2-xl,memit,genie,screenwriter_753,paraphrase_1,acc,post,0.75
gpt2-xl,memit,genie,screenwriter_753,paraphrase_2,success,post,0.0
gpt2-xl,memit,genie,screenwriter_753,paraphrase_2,diff,post,-0.02162585184691007
gpt2-xl,memit,genie,screenwriter_753,paraphrase_2,acc,post,0.75
gpt2-xl,memit,genie,screenwriter_753,paraphrase_3,success,post,0.0
gpt2-xl,memit,genie,screenwriter_753,paraphrase_3,diff,post,-0.06450638594189356
gpt2-xl,memit,genie,screenwriter_753,paraphrase_3,acc,post,0.75
gpt2-xl,memit,genie,screenwriter_753,hop_1,success,post,0.0
gpt2-xl,memit,genie,screenwriter_753,hop_1,diff,post,-0.08440144641311001
gpt2-xl,memit,genie,screenwriter_753,hop_1,acc,post,0.0
gpt2-xl,memit,genie,screenwriter_753,abstract_3,hit,post,0.0
gpt2-xl,memit,genie,official_language_3321,efficacy,success,pre,0.0
gpt2-xl,memit,genie,official_language_3321,efficacy,diff,pre,-0.8860913065522963
gpt2-xl,memit,genie,official_language_3321,efficacy,acc,pre,0.0
gpt2-xl,memit,genie,official_language_3321,paraphrase_1,success,pre,0.0
gpt2-xl,memit,genie,official_language_3321,paraphrase_1,diff,pre,-0.8315788115895465
gpt2-xl,memit,genie,official_language_3321,paraphrase_1,acc,pre,0.0
gpt2-xl,memit,genie,official_language_3321,paraphrase_2,success,pre,0.0
gpt2-xl,memit,genie,official_language_3321,paraphrase_2,diff,pre,-0.6351784943237392
gpt2-xl,memit,genie,official_language_3321,paraphrase_2,acc,pre,0.0
gpt2-xl,memit,genie,official_language_3321,paraphrase_3,success,pre,0.0
gpt2-xl,memit,genie,official_language_3321,paraphrase_3,diff,pre,-0.79220849972108
gpt2-xl,memit,genie,official_language_3321,paraphrase_3,acc,pre,0.0
gpt2-xl,memit,genie,official_language_3321,hop_1,success,pre,0.0
gpt2-xl,memit,genie,official_language_3321,hop_1,diff,pre,-0.24417377868176762
gpt2-xl,memit,genie,official_language_3321,hop_1,acc,pre,0.0
gpt2-xl,memit,genie,official_language_3321,hop_2,success,pre,1.0
gpt2-xl,memit,genie,official_language_3321,hop_2,diff,pre,0.20047099806809746
gpt2-xl,memit,genie,official_language_3321,hop_2,acc,pre,0.6666666666666666
gpt2-xl,memit,genie,official_language_3321,abstract_3,hit,pre,0.0
gpt2-xl,memit,genie,official_language_3321,efficacy,success,post,1.0
gpt2-xl,memit,genie,official_language_3321,efficacy,diff,post,0.8400458844342822
gpt2-xl,memit,genie,official_language_3321,efficacy,acc,post,1.0
gpt2-xl,memit,genie,official_language_3321,paraphrase_1,success,post,0.0
gpt2-xl,memit,genie,official_language_3321,paraphrase_1,diff,post,-0.7349182724708657
gpt2-xl,memit,genie,official_language_3321,paraphrase_1,acc,post,0.0
gpt2-xl,memit,genie,official_language_3321,paraphrase_2,success,post,1.0
gpt2-xl,memit,genie,official_language_3321,paraphrase_2,diff,post,0.10312105091890969
gpt2-xl,memit,genie,official_language_3321,paraphrase_2,acc,post,1.0
gpt2-xl,memit,genie,official_language_3321,paraphrase_3,success,post,0.0
gpt2-xl,memit,genie,official_language_3321,paraphrase_3,diff,post,-0.14474928102301252
gpt2-xl,memit,genie,official_language_3321,paraphrase_3,acc,post,0.0
gpt2-xl,memit,genie,official_language_3321,hop_1,success,post,1.0
gpt2-xl,memit,genie,official_language_3321,hop_1,diff,post,0.07322902224251865
gpt2-xl,memit,genie,official_language_3321,hop_1,acc,post,0.0
gpt2-xl,memit,genie,official_language_3321,hop_2,success,post,1.0
gpt2-xl,memit,genie,official_language_3321,hop_2,diff,post,0.3541508662830859
gpt2-xl,memit,genie,official_language_3321,hop_2,acc,post,0.6666666666666666
gpt2-xl,memit,genie,official_language_3321,abstract_3,hit,post,0.0
gpt2-xl,memit,genie,genre_1023,efficacy,success,pre,1.0
gpt2-xl,memit,genie,genre_1023,efficacy,diff,pre,0.00019000427871550534
gpt2-xl,memit,genie,genre_1023,efficacy,acc,pre,0.0
gpt2-xl,memit,genie,genre_1023,paraphrase_1,success,pre,1.0
gpt2-xl,memit,genie,genre_1023,paraphrase_1,diff,pre,0.006655102544506796
gpt2-xl,memit,genie,genre_1023,paraphrase_1,acc,pre,0.0
gpt2-xl,memit,genie,genre_1023,paraphrase_2,success,pre,1.0
gpt2-xl,memit,genie,genre_1023,paraphrase_2,diff,pre,0.002631842170084376
gpt2-xl,memit,genie,genre_1023,paraphrase_2,acc,pre,0.0
gpt2-xl,memit,genie,genre_1023,paraphrase_3,success,pre,1.0
gpt2-xl,memit,genie,genre_1023,paraphrase_3,diff,pre,0.001535792952505448
gpt2-xl,memit,genie,genre_1023,paraphrase_3,acc,pre,0.0
gpt2-xl,memit,genie,genre_1023,abstract_1,success,pre,1.0
gpt2-xl,memit,genie,genre_1023,abstract_1,diff,pre,0.3778299999266107
gpt2-xl,memit,genie,genre_1023,abstract_1,acc,pre,0.6666666666666666
gpt2-xl,memit,genie,genre_1023,abstract_2,hit,pre,0.0
gpt2-xl,memit,genie,genre_1023,abstract_3,hit,pre,0.0
gpt2-xl,memit,genie,genre_1023,efficacy,success,post,1.0
gpt2-xl,memit,genie,genre_1023,efficacy,diff,post,0.8563891453172588
gpt2-xl,memit,genie,genre_1023,efficacy,acc,post,1.0
gpt2-xl,memit,genie,genre_1023,paraphrase_1,success,post,1.0
gpt2-xl,memit,genie,genre_1023,paraphrase_1,diff,post,0.27430592416046773
gpt2-xl,memit,genie,genre_1023,paraphrase_1,acc,post,0.5
gpt2-xl,memit,genie,genre_1023,paraphrase_2,success,post,1.0
gpt2-xl,memit,genie,genre_1023,paraphrase_2,diff,post,0.6661142983057368
gpt2-xl,memit,genie,genre_1023,paraphrase_2,acc,post,1.0
gpt2-xl,memit,genie,genre_1023,paraphrase_3,success,post,1.0
gpt2-xl,memit,genie,genre_1023,paraphrase_3,diff,post,0.5383521695268594
gpt2-xl,memit,genie,genre_1023,paraphrase_3,acc,post,1.0
gpt2-xl,memit,genie,genre_1023,abstract_1,success,post,1.0
gpt2-xl,memit,genie,genre_1023,abstract_1,diff,post,0.2898802643974964
gpt2-xl,memit,genie,genre_1023,abstract_1,acc,post,0.6666666666666666
gpt2-xl,memit,genie,genre_1023,abstract_2,hit,post,0.0
gpt2-xl,memit,genie,genre_1023,abstract_3,hit,post,0.0
gpt2-xl,memit,genie,screenwriter_4146,efficacy,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_4146,efficacy,diff,pre,-0.13199808675729227
gpt2-xl,memit,genie,screenwriter_4146,efficacy,acc,pre,0.3333333333333333
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_1,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_1,diff,pre,-0.401595930171339
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_1,acc,pre,0.3333333333333333
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_2,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_2,diff,pre,-0.5768839894580498
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_2,acc,pre,0.3333333333333333
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_3,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_3,diff,pre,-0.3818078662741268
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_3,acc,pre,0.3333333333333333
gpt2-xl,memit,genie,screenwriter_4146,hop_1,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_4146,hop_1,diff,pre,-0.016724291094227343
gpt2-xl,memit,genie,screenwriter_4146,hop_1,acc,pre,0.5
gpt2-xl,memit,genie,screenwriter_4146,abstract_1,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_4146,abstract_1,diff,pre,-0.034301785504182475
gpt2-xl,memit,genie,screenwriter_4146,abstract_1,acc,pre,0.5
gpt2-xl,memit,genie,screenwriter_4146,abstract_3,hit,pre,0.0
gpt2-xl,memit,genie,screenwriter_4146,efficacy,success,post,1.0
gpt2-xl,memit,genie,screenwriter_4146,efficacy,diff,post,0.9833109021952088
gpt2-xl,memit,genie,screenwriter_4146,efficacy,acc,post,1.0
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_1,success,post,1.0
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_1,diff,post,0.8437701037571228
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_1,acc,post,1.0
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_2,success,post,1.0
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_2,diff,post,0.7131684557456077
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_2,acc,post,1.0
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_3,success,post,1.0
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_3,diff,post,0.7890843376769807
gpt2-xl,memit,genie,screenwriter_4146,paraphrase_3,acc,post,1.0
gpt2-xl,memit,genie,screenwriter_4146,hop_1,success,post,0.0
gpt2-xl,memit,genie,screenwriter_4146,hop_1,diff,post,-0.011305285074310927
gpt2-xl,memit,genie,screenwriter_4146,hop_1,acc,post,0.0
gpt2-xl,memit,genie,screenwriter_4146,abstract_1,success,post,0.0
gpt2-xl,memit,genie,screenwriter_4146,abstract_1,diff,post,-0.08778873093289322
gpt2-xl,memit,genie,screenwriter_4146,abstract_1,acc,post,0.5
gpt2-xl,memit,genie,screenwriter_4146,abstract_3,hit,post,0.0
gpt2-xl,memit,genie,official_language_6019,efficacy,success,pre,0.0
gpt2-xl,memit,genie,official_language_6019,efficacy,diff,pre,-0.8850425008941819
gpt2-xl,memit,genie,official_language_6019,efficacy,acc,pre,0.5
gpt2-xl,memit,genie,official_language_6019,paraphrase_1,success,pre,0.0
gpt2-xl,memit,genie,official_language_6019,paraphrase_1,diff,pre,-0.7503400356682248
gpt2-xl,memit,genie,official_language_6019,paraphrase_1,acc,pre,0.5
gpt2-xl,memit,genie,official_language_6019,paraphrase_2,success,pre,0.0
gpt2-xl,memit,genie,official_language_6019,paraphrase_2,diff,pre,-0.5354598682863048
gpt2-xl,memit,genie,official_language_6019,paraphrase_2,acc,pre,0.5
gpt2-xl,memit,genie,official_language_6019,paraphrase_3,success,pre,0.0
gpt2-xl,memit,genie,official_language_6019,paraphrase_3,diff,pre,-0.37566142304477157
gpt2-xl,memit,genie,official_language_6019,paraphrase_3,acc,pre,0.0
gpt2-xl,memit,genie,official_language_6019,hop_1,success,pre,0.0
gpt2-xl,memit,genie,official_language_6019,hop_1,diff,pre,-0.2548220329728753
gpt2-xl,memit,genie,official_language_6019,hop_1,acc,pre,0.0
gpt2-xl,memit,genie,official_language_6019,hop_2,success,pre,1.0
gpt2-xl,memit,genie,official_language_6019,hop_2,diff,pre,0.0002757824018425383
gpt2-xl,memit,genie,official_language_6019,hop_2,acc,pre,0.5
gpt2-xl,memit,genie,official_language_6019,abstract_1,success,pre,1.0
gpt2-xl,memit,genie,official_language_6019,abstract_1,diff,pre,0.008239415309948393
gpt2-xl,memit,genie,official_language_6019,abstract_1,acc,pre,0.0
gpt2-xl,memit,genie,official_language_6019,abstract_3,hit,pre,0.0
gpt2-xl,memit,genie,official_language_6019,efficacy,success,post,1.0
gpt2-xl,memit,genie,official_language_6019,efficacy,diff,post,0.8570674550516066
gpt2-xl,memit,genie,official_language_6019,efficacy,acc,post,1.0
gpt2-xl,memit,genie,official_language_6019,paraphrase_1,success,post,0.0
gpt2-xl,memit,genie,official_language_6019,paraphrase_1,diff,post,-0.5711324149712097
gpt2-xl,memit,genie,official_language_6019,paraphrase_1,acc,post,0.5
gpt2-xl,memit,genie,official_language_6019,paraphrase_2,success,post,0.0
gpt2-xl,memit,genie,official_language_6019,paraphrase_2,diff,post,-0.1272191102015787
gpt2-xl,memit,genie,official_language_6019,paraphrase_2,acc,post,0.5
gpt2-xl,memit,genie,official_language_6019,paraphrase_3,success,post,1.0
gpt2-xl,memit,genie,official_language_6019,paraphrase_3,diff,post,0.14354927622987385
gpt2-xl,memit,genie,official_language_6019,paraphrase_3,acc,post,0.5
gpt2-xl,memit,genie,official_language_6019,hop_1,success,post,0.0
gpt2-xl,memit,genie,official_language_6019,hop_1,diff,post,-0.008894543629230783
gpt2-xl,memit,genie,official_language_6019,hop_1,acc,post,0.0
gpt2-xl,memit,genie,official_language_6019,hop_2,success,post,1.0
gpt2-xl,memit,genie,official_language_6019,hop_2,diff,post,0.019773225093544688
gpt2-xl,memit,genie,official_language_6019,hop_2,acc,post,0.5
gpt2-xl,memit,genie,official_language_6019,abstract_1,success,post,1.0
gpt2-xl,memit,genie,official_language_6019,abstract_1,diff,post,0.03305335547142031
gpt2-xl,memit,genie,official_language_6019,abstract_1,acc,post,0.0
gpt2-xl,memit,genie,official_language_6019,abstract_3,hit,post,0.0
gpt2-xl,memit,genie,screenwriter_1878,efficacy,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_1878,efficacy,diff,pre,-0.3114940452077188
gpt2-xl,memit,genie,screenwriter_1878,efficacy,acc,pre,0.5
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_1,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_1,diff,pre,-0.22981930050564764
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_1,acc,pre,0.25
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_2,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_2,diff,pre,-0.07499096046681898
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_2,acc,pre,0.5
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_3,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_3,diff,pre,-0.20832379506287146
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_3,acc,pre,0.5
gpt2-xl,memit,genie,screenwriter_1878,hop_1,success,pre,0.0
gpt2-xl,memit,genie,screenwriter_1878,hop_1,diff,pre,-0.015772026729517472
gpt2-xl,memit,genie,screenwriter_1878,hop_1,acc,pre,0.5
gpt2-xl,memit,genie,screenwriter_1878,abstract_3,hit,pre,0.0
gpt2-xl,memit,genie,screenwriter_1878,efficacy,success,post,1.0
gpt2-xl,memit,genie,screenwriter_1878,efficacy,diff,post,0.9342485950270284
gpt2-xl,memit,genie,screenwriter_1878,efficacy,acc,post,1.0
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_1,success,post,1.0
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_1,diff,post,0.5975282288332227
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_1,acc,post,1.0
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_2,success,post,1.0
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_2,diff,post,0.48997043453057143
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_2,acc,post,0.75
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_3,success,post,1.0
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_3,diff,post,0.44141359470732644
gpt2-xl,memit,genie,screenwriter_1878,paraphrase_3,acc,post,1.0
gpt2-xl,memit,genie,screenwriter_1878,hop_1,success,post,0.0
gpt2-xl,memit,genie,screenwriter_1878,hop_1,diff,post,-0.011226112757216657
gpt2-xl,memit,genie,screenwriter_1878,hop_1,acc,post,0.5
gpt2-xl,memit,genie,screenwriter_1878,abstract_3,hit,post,1.0
gpt2-xl,memit,genie,country_6611,efficacy,success,pre,0.0
gpt2-xl,memit,genie,country_6611,efficacy,diff,pre,-0.20442028196965722
gpt2-xl,memit,genie,country_6611,efficacy,acc,pre,0.0
gpt2-xl,memit,genie,country_6611,paraphrase_1,success,pre,0.0
gpt2-xl,memit,genie,country_6611,paraphrase_1,diff,pre,-0.4093668120873266
gpt2-xl,memit,genie,country_6611,paraphrase_1,acc,pre,0.0
gpt2-xl,memit,genie,country_6611,paraphrase_2,success,pre,0.0
gpt2-xl,memit,genie,country_6611,paraphrase_2,diff,pre,-0.00013961782567549087
gpt2-xl,memit,genie,country_6611,paraphrase_2,acc,pre,0.0
gpt2-xl,memit,genie,country_6611,paraphrase_3,success,pre,0.0
gpt2-xl,memit,genie,country_6611,paraphrase_3,diff,pre,-0.8310568305397094
gpt2-xl,memit,genie,country_6611,paraphrase_3,acc,pre,0.0
gpt2-xl,memit,genie,country_6611,hop_1,success,pre,0.0
gpt2-xl,memit,genie,country_6611,hop_1,diff,pre,-0.012563841411174668
gpt2-xl,memit,genie,country_6611,hop_1,acc,pre,0.0
gpt2-xl,memit,genie,country_6611,abstract_1,success,pre,1.0
gpt2-xl,memit,genie,country_6611,abstract_1,diff,pre,0.2691890132719748
gpt2-xl,memit,genie,country_6611,abstract_1,acc,pre,0.8333333333333334
gpt2-xl,memit,genie,country_6611,abstract_2,hit,pre,0.0
gpt2-xl,memit,genie,country_6611,abstract_3,hit,pre,0.0
gpt2-xl,memit,genie,country_6611,efficacy,success,post,0.0
gpt2-xl,memit,genie,country_6611,efficacy,diff,post,-0.8732687514269657
gpt2-xl,memit,genie,country_6611,efficacy,acc,post,0.0
gpt2-xl,memit,genie,country_6611,paraphrase_1,success,post,0.0
gpt2-xl,memit,genie,country_6611,paraphrase_1,diff,post,-0.3503981485765973
gpt2-xl,memit,genie,country_6611,paraphrase_1,acc,post,0.0
