model,method,bench,case,category,measure,phase,value
llama3-8b,rome,counterfact,1,efficacy,acc,post,0.0
llama3-8b,rome,counterfact,1,generalisation,success,post,0.5
llama3-8b,rome,counterfact,1,generalisation,diff,post,-0.0028818139674252905
llama3-8b,rome,counterfact,1,generalisation,acc,post,0.0
llama3-8b,rome,counterfact,1,specificity,success,post,0.4
llama3-8b,rome,counterfact,1,specificity,diff,post,-0.007433706480366398
llama3-8b,rome,counterfact,1,specificity,acc,post,0.0
llama3-8b,rome,counterfact,1,target_close_neighbour,success,post,1.0
llama3-8b,rome,counterfact,1,target_close_neighbour,diff,post,0.12213571575451883
llama3-8b,rome,counterfact,1,target_close_neighbour,acc,post,0.2
llama3-8b,rome,counterfact,2,efficacy,success,pre,1.0
llama3-8b,rome,counterfact,2,efficacy,diff,pre,2.1259822173694097e-05
llama3-8b,rome,counterfact,2,efficacy,acc,pre,0.0
llama3-8b,rome,counterfact,2,generalisation,success,pre,1.0
llama3-8b,rome,counterfact,2,generalisation,diff,pre,0.041588110685158136
llama3-8b,rome,counterfact,2,generalisation,acc,pre,0.5
llama3-8b,rome,counterfact,2,specificity,success,pre,0.6
llama3-8b,rome,counterfact,2,specificity,diff,pre,-0.016179983789135374
llama3-8b,rome,counterfact,2,specificity,acc,pre,0.2
llama3-8b,rome,counterfact,2,target_close_neighbour,success,pre,1.0
llama3-8b,rome,counterfact,2,target_close_neighbour,diff,pre,0.11117857836485087
llama3-8b,rome,counterfact,2,target_close_neighbour,acc,pre,0.6
llama3-8b,rome,counterfact,2,efficacy,success,post,0.0
llama3-8b,rome,counterfact,2,efficacy,diff,post,-7.163961006853651e-07
llama3-8b,rome,counterfact,2,efficacy,acc,post,0.0
llama3-8b,rome,counterfact,2,generalisation,success,post,1.0
llama3-8b,rome,counterfact,2,generalisation,diff,post,0.0004921604394889813
llama3-8b,rome,counterfact,2,generalisation,acc,post,0.0
llama3-8b,rome,counterfact,2,specificity,success,post,0.6
llama3-8b,rome,counterfact,2,specificity,diff,post,-0.017075402143653166
llama3-8b,rome,counterfact,2,specificity,acc,post,0.2
llama3-8b,rome,counterfact,2,target_close_neighbour,success,post,1.0
llama3-8b,rome,counterfact,2,target_close_neighbour,diff,post,0.11046607898962577
llama3-8b,rome,counterfact,2,target_close_neighbour,acc,post,0.6
