model,method,bench,case,category,measure,phase,value
gpt2-xl,memit,ripple,ripple_popular_row763,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row731,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row731,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row731,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row731,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row731,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row731,ripple_relation_specificity,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row799,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row799,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row799,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row799,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row799,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row799,ripple_relation_specificity,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row880,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row880,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row880,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row880,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row880,ripple_aliasing,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row880,ripple_relation_specificity,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row680,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row680,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row680,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row680,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row737,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row737,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row737,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row737,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row737,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row737,ripple_relation_specificity,hit,post,0.5
gpt2-xl,memit,ripple,ripple_popular_row712,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row712,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row712,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row712,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row712,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row712,ripple_relation_specificity,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row789,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row789,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row789,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row789,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row881,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row881,ripple_logical,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row881,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row881,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row881,ripple_logical,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row881,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row863,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row863,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row863,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row863,ripple_aliasing,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row873,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row873,ripple_compositional_i,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row873,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row873,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row873,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row873,ripple_compositional_i,hit,post,0.25
gpt2-xl,memit,ripple,ripple_popular_row873,ripple_aliasing,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row873,ripple_relation_specificity,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row708,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row708,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row708,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row708,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row708,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row708,ripple_relation_specificity,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row850,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row850,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row634,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row634,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row634,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row634,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row796,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row796,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row796,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row796,ripple_relation_specificity,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row751,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row751,ripple_logical,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row751,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row751,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row751,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row751,ripple_logical,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row751,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row751,ripple_relation_specificity,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row871,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row871,ripple_logical,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row871,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row871,ripple_logical,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row746,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row746,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row746,ripple_preservation,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row746,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row746,ripple_aliasing,hit,post,0.6666666666666666
gpt2-xl,memit,ripple,ripple_popular_row746,ripple_preservation,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row829,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row829,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row829,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row829,ripple_aliasing,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row658,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row658,ripple_compositional_i,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row658,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row658,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row658,ripple_compositional_i,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row658,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row884,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row884,ripple_logical,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row884,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row884,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row884,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row884,ripple_logical,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row884,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row884,ripple_relation_specificity,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row619,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row619,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row619,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row619,ripple_aliasing,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row649,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row649,ripple_logical,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row649,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row649,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row649,ripple_logical,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row649,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row688,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row688,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row688,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row688,ripple_aliasing,hit,post,0.5
gpt2-xl,memit,ripple,ripple_popular_row639,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row639,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row639,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row639,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row639,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row639,ripple_relation_specificity,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row665,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row665,ripple_logical,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row665,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row665,ripple_logical,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row801,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row801,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row801,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row801,ripple_aliasing,hit,post,0.6666666666666666
gpt2-xl,memit,ripple,ripple_popular_row601,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row601,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row601,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row601,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row601,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row601,ripple_relation_specificity,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row779,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row779,ripple_logical,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row779,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row779,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row779,ripple_logical,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row779,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row817,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row817,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row817,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row817,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row729,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row729,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row729,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row729,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row720,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row720,ripple_logical,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row720,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row720,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row720,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row720,ripple_logical,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row720,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row720,ripple_relation_specificity,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row632,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row632,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row632,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row632,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row632,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row632,ripple_relation_specificity,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row667,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row667,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row667,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row667,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row823,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row823,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row823,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row823,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row823,ripple_aliasing,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row823,ripple_relation_specificity,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row703,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row703,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row774,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row774,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row774,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row774,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row793,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row793,ripple_logical,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row793,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row793,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row793,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row793,ripple_logical,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row793,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row793,ripple_relation_specificity,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row718,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row718,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row718,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row718,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row759,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row759,ripple_relation_specificity,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row759,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row759,ripple_relation_specificity,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row672,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row672,ripple_logical,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row672,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row672,ripple_logical,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row875,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row875,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row645,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row645,ripple_compositional_i,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row645,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row645,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row645,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row645,ripple_compositional_i,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row645,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row645,ripple_relation_specificity,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row765,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row765,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row765,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row765,ripple_aliasing,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row865,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row865,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row865,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_popular_row865,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row865,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row865,ripple_relation_specificity,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row689,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row689,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row689,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row689,ripple_aliasing,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row743,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row743,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row743,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row743,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_popular_row676,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row676,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_popular_row676,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_popular_row676,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1742,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1742,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1742,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1742,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1584,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1584,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1584,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_random_row1584,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1799,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1799,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1799,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_random_row1799,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1627,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1627,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1627,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1627,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1806,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1806,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1806,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1806,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1724,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1724,ripple_logical,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1724,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1724,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1724,ripple_logical,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1724,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1562,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1562,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1562,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_random_row1562,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1562,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1562,ripple_relation_specificity,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1855,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1855,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1855,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1855,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1823,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1823,ripple_logical,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1823,ripple_compositional_i,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1823,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1823,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_random_row1823,ripple_logical,hit,post,0.5
gpt2-xl,memit,ripple,ripple_random_row1823,ripple_compositional_i,hit,post,0.25
gpt2-xl,memit,ripple,ripple_random_row1823,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1765,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1765,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1765,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1765,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1916,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1916,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1916,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_random_row1916,ripple_aliasing,hit,post,1.0
gpt2-xl,memit,ripple,ripple_random_row1593,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1593,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1593,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_random_row1593,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1734,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1734,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_random_row1734,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_random_row1734,ripple_relation_specificity,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1556,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1556,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1556,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_random_row1556,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1592,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1592,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1592,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_random_row1592,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1843,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1843,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1843,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1843,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1711,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1711,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1711,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1711,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1553,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1553,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1553,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_random_row1553,ripple_aliasing,hit,post,1.0
gpt2-xl,memit,ripple,ripple_random_row1569,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1569,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1569,efficacy,hit,post,1.0
gpt2-xl,memit,ripple,ripple_random_row1569,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1883,efficacy,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1883,ripple_logical,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1883,ripple_aliasing,hit,pre,0.0
gpt2-xl,memit,ripple,ripple_random_row1883,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,memit,ripple,ripple_random_row1883,efficacy,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1883,ripple_logical,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1883,ripple_aliasing,hit,post,0.0
gpt2-xl,memit,ripple,ripple_random_row1883,ripple_relation_specificity,hit,post,1.0
gpt2-xl,memit,ripple,ripple_random_row1910,efficacy,hit,pre,0.0
