model,method,bench,case,category,measure,phase,value
gpt2-xl,anyedit,genie,screenwriter_548,paraphrase_1,diff,post,0.1872000282631906
gpt2-xl,anyedit,genie,screenwriter_548,paraphrase_1,acc,post,0.8
gpt2-xl,anyedit,genie,screenwriter_548,paraphrase_2,success,post,1.0
gpt2-xl,anyedit,genie,screenwriter_548,paraphrase_2,diff,post,0.10997657253858717
gpt2-xl,anyedit,genie,screenwriter_548,paraphrase_2,acc,post,0.8
gpt2-xl,anyedit,genie,screenwriter_548,paraphrase_3,success,post,1.0
gpt2-xl,anyedit,genie,screenwriter_548,paraphrase_3,diff,post,0.10946968976118335
gpt2-xl,anyedit,genie,screenwriter_548,paraphrase_3,acc,post,0.8
gpt2-xl,anyedit,genie,screenwriter_548,hop_1,success,post,1.0
gpt2-xl,anyedit,genie,screenwriter_548,hop_1,diff,post,0.003633313021211894
gpt2-xl,anyedit,genie,screenwriter_548,hop_1,acc,post,0.6666666666666666
gpt2-xl,anyedit,genie,screenwriter_548,abstract_2,hit,post,0.0
gpt2-xl,anyedit,genie,screenwriter_548,abstract_3,hit,post,0.0
gpt2-xl,anyedit,genie,director_596,efficacy,success,pre,0.0
gpt2-xl,anyedit,genie,director_596,efficacy,diff,pre,-0.2505051343190578
gpt2-xl,anyedit,genie,director_596,efficacy,acc,pre,0.5
gpt2-xl,anyedit,genie,director_596,paraphrase_1,success,pre,0.0
gpt2-xl,anyedit,genie,director_596,paraphrase_1,diff,pre,-0.23925892534975643
gpt2-xl,anyedit,genie,director_596,paraphrase_1,acc,pre,0.5
gpt2-xl,anyedit,genie,director_596,paraphrase_2,success,pre,0.0
gpt2-xl,anyedit,genie,director_596,paraphrase_2,diff,pre,-0.3467795671348278
gpt2-xl,anyedit,genie,director_596,paraphrase_2,acc,pre,0.5
gpt2-xl,anyedit,genie,director_596,paraphrase_3,success,pre,0.0
gpt2-xl,anyedit,genie,director_596,paraphrase_3,diff,pre,-0.2723545622360445
gpt2-xl,anyedit,genie,director_596,paraphrase_3,acc,pre,0.5
gpt2-xl,anyedit,genie,director_596,hop_1,success,pre,0.0
gpt2-xl,anyedit,genie,director_596,hop_1,diff,pre,-0.03350907117631415
gpt2-xl,anyedit,genie,director_596,hop_1,acc,pre,0.0
gpt2-xl,anyedit,genie,director_596,abstract_3,hit,pre,0.0
gpt2-xl,anyedit,genie,director_596,efficacy,success,post,0.0
gpt2-xl,anyedit,genie,director_596,efficacy,diff,post,-0.18502331437656752
gpt2-xl,anyedit,genie,director_596,efficacy,acc,post,0.5
gpt2-xl,anyedit,genie,director_596,paraphrase_1,success,post,0.0
gpt2-xl,anyedit,genie,director_596,paraphrase_1,diff,post,-0.24817588346818173
gpt2-xl,anyedit,genie,director_596,paraphrase_1,acc,post,0.5
gpt2-xl,anyedit,genie,director_596,paraphrase_2,success,post,0.0
gpt2-xl,anyedit,genie,director_596,paraphrase_2,diff,post,-0.34036065112176755
gpt2-xl,anyedit,genie,director_596,paraphrase_2,acc,post,0.5
gpt2-xl,anyedit,genie,director_596,paraphrase_3,success,post,0.0
gpt2-xl,anyedit,genie,director_596,paraphrase_3,diff,post,-0.28754792284377906
gpt2-xl,anyedit,genie,director_596,paraphrase_3,acc,post,0.5
gpt2-xl,anyedit,genie,director_596,hop_1,success,post,0.0
gpt2-xl,anyedit,genie,director_596,hop_1,diff,post,-0.04762533651762712
gpt2-xl,anyedit,genie,director_596,hop_1,acc,post,0.0
gpt2-xl,anyedit,genie,director_596,abstract_3,hit,post,0.0
gpt2-xl,anyedit,genie,developer_635,efficacy,success,pre,1.0
gpt2-xl,anyedit,genie,developer_635,efficacy,diff,pre,0.0024236455235303904
gpt2-xl,anyedit,genie,developer_635,efficacy,acc,pre,0.0
gpt2-xl,anyedit,genie,developer_635,paraphrase_1,success,pre,0.0
gpt2-xl,anyedit,genie,developer_635,paraphrase_1,diff,pre,-0.3506061485596631
gpt2-xl,anyedit,genie,developer_635,paraphrase_1,acc,pre,0.0
gpt2-xl,anyedit,genie,developer_635,paraphrase_2,success,pre,0.0
gpt2-xl,anyedit,genie,developer_635,paraphrase_2,diff,pre,-0.046381514750475354
gpt2-xl,anyedit,genie,developer_635,paraphrase_2,acc,pre,0.0
gpt2-xl,anyedit,genie,developer_635,paraphrase_3,success,pre,0.0
gpt2-xl,anyedit,genie,developer_635,paraphrase_3,diff,pre,-0.21593135886740997
gpt2-xl,anyedit,genie,developer_635,paraphrase_3,acc,pre,0.0
gpt2-xl,anyedit,genie,developer_635,hop_1,success,pre,1.0
gpt2-xl,anyedit,genie,developer_635,hop_1,diff,pre,0.02003652241425219
gpt2-xl,anyedit,genie,developer_635,hop_1,acc,pre,0.6666666666666666
gpt2-xl,anyedit,genie,developer_635,abstract_1,success,pre,1.0
gpt2-xl,anyedit,genie,developer_635,abstract_1,diff,pre,0.04310544019090315
gpt2-xl,anyedit,genie,developer_635,abstract_1,acc,pre,0.5
gpt2-xl,anyedit,genie,developer_635,abstract_3,hit,pre,0.0
gpt2-xl,anyedit,genie,developer_635,efficacy,success,post,1.0
gpt2-xl,anyedit,genie,developer_635,efficacy,diff,post,0.15423305999904893
gpt2-xl,anyedit,genie,developer_635,efficacy,acc,post,0.5
gpt2-xl,anyedit,genie,developer_635,paraphrase_1,success,post,0.0
gpt2-xl,anyedit,genie,developer_635,paraphrase_1,diff,post,-0.3522518182151308
gpt2-xl,anyedit,genie,developer_635,paraphrase_1,acc,post,0.0
gpt2-xl,anyedit,genie,developer_635,paraphrase_2,success,post,0.0
gpt2-xl,anyedit,genie,developer_635,paraphrase_2,diff,post,-0.056714182229750686
gpt2-xl,anyedit,genie,developer_635,paraphrase_2,acc,post,0.0
gpt2-xl,anyedit,genie,developer_635,paraphrase_3,success,post,0.0
gpt2-xl,anyedit,genie,developer_635,paraphrase_3,diff,post,-0.21213127296230774
gpt2-xl,anyedit,genie,developer_635,paraphrase_3,acc,post,0.0
gpt2-xl,anyedit,genie,developer_635,hop_1,success,post,1.0
gpt2-xl,anyedit,genie,developer_635,hop_1,diff,post,0.02695644921819908
gpt2-xl,anyedit,genie,developer_635,hop_1,acc,post,0.6666666666666666
gpt2-xl,anyedit,genie,developer_635,abstract_1,success,post,1.0
gpt2-xl,anyedit,genie,developer_635,abstract_1,diff,post,0.03979309492206953
gpt2-xl,anyedit,genie,developer_635,abstract_1,acc,post,0.5
gpt2-xl,anyedit,genie,developer_635,abstract_3,hit,post,0.0
gpt2-xl,anyedit,mquake,1,efficacy,success,pre,0.5
gpt2-xl,anyedit,mquake,1,efficacy,diff,pre,0.07306973828161172
gpt2-xl,anyedit,mquake,1,efficacy,acc,pre,0.35714285714285715
gpt2-xl,anyedit,mquake,1,single_hop,success,pre,0.5
gpt2-xl,anyedit,mquake,1,single_hop,diff,pre,0.07306973828161172
gpt2-xl,anyedit,mquake,1,single_hop,acc,pre,0.35714285714285715
gpt2-xl,anyedit,mquake,1,multihop,hit,pre,0.0
gpt2-xl,anyedit,mquake,1,efficacy,success,post,1.0
gpt2-xl,anyedit,mquake,1,efficacy,diff,post,0.8301196989419903
gpt2-xl,anyedit,mquake,1,efficacy,acc,post,1.0
gpt2-xl,anyedit,mquake,1,single_hop,success,post,1.0
gpt2-xl,anyedit,mquake,1,single_hop,diff,post,0.8301196989419903
gpt2-xl,anyedit,mquake,1,single_hop,acc,post,1.0
gpt2-xl,anyedit,mquake,1,multihop,hit,post,0.0
gpt2-xl,anyedit,mquake,2,efficacy,success,pre,0.0
gpt2-xl,anyedit,mquake,2,efficacy,diff,pre,-0.12840998488189664
gpt2-xl,anyedit,mquake,2,efficacy,acc,pre,0.0
gpt2-xl,anyedit,mquake,2,single_hop,success,pre,0.5
gpt2-xl,anyedit,mquake,2,single_hop,diff,pre,-0.06177679998938742
gpt2-xl,anyedit,mquake,2,single_hop,acc,pre,0.0
gpt2-xl,anyedit,mquake,2,multihop,hit,pre,0.0
gpt2-xl,anyedit,mquake,2,efficacy,success,post,1.0
gpt2-xl,anyedit,mquake,2,efficacy,diff,post,0.017364002608650293
gpt2-xl,anyedit,mquake,2,efficacy,acc,post,0.3333333333333333
gpt2-xl,anyedit,mquake,2,single_hop,success,post,1.0
gpt2-xl,anyedit,mquake,2,single_hop,diff,post,0.011256698887799534
gpt2-xl,anyedit,mquake,2,single_hop,acc,post,0.16666666666666666
gpt2-xl,anyedit,mquake,2,multihop,hit,post,0.0
gpt2-xl,anyedit,mquake,3,efficacy,success,pre,0.0
gpt2-xl,anyedit,mquake,3,efficacy,diff,pre,-0.08145391641925212
gpt2-xl,anyedit,mquake,3,efficacy,acc,pre,0.5
gpt2-xl,anyedit,mquake,3,single_hop,success,pre,0.5
gpt2-xl,anyedit,mquake,3,single_hop,diff,pre,-0.0405034361357399
gpt2-xl,anyedit,mquake,3,single_hop,acc,pre,0.25
gpt2-xl,anyedit,mquake,3,multihop,hit,pre,0.0
gpt2-xl,anyedit,mquake,3,efficacy,success,post,1.0
gpt2-xl,anyedit,mquake,3,efficacy,diff,post,0.9963682154397906
gpt2-xl,anyedit,mquake,3,efficacy,acc,post,1.0
gpt2-xl,anyedit,mquake,3,single_hop,success,post,1.0
gpt2-xl,anyedit,mquake,3,single_hop,diff,post,0.4983757356049241
gpt2-xl,anyedit,mquake,3,single_hop,acc,post,0.5
gpt2-xl,anyedit,mquake,3,multihop,hit,post,0.3333333333333333
gpt2-xl,anyedit,mquake,4,efficacy,success,pre,0.0
gpt2-xl,anyedit,mquake,4,efficacy,diff,pre,-0.0011610279311289953
gpt2-xl,anyedit,mquake,4,efficacy,acc,pre,0.3333333333333333
gpt2-xl,anyedit,mquake,4,single_hop,success,pre,0.0
gpt2-xl,anyedit,mquake,4,single_hop,diff,pre,-0.000974658855342664
gpt2-xl,anyedit,mquake,4,single_hop,acc,pre,0.16666666666666666
gpt2-xl,anyedit,mquake,4,multihop,hit,pre,0.0
gpt2-xl,anyedit,mquake,4,efficacy,success,post,1.0
gpt2-xl,anyedit,mquake,4,efficacy,diff,post,0.025194789207604366
gpt2-xl,anyedit,mquake,4,efficacy,acc,post,0.5
gpt2-xl,anyedit,mquake,4,single_hop,success,post,0.5
gpt2-xl,anyedit,mquake,4,single_hop,diff,post,0.012189075631350297
gpt2-xl,anyedit,mquake,4,single_hop,acc,post,0.25
gpt2-xl,anyedit,mquake,4,multihop,hit,post,0.0
gpt2-xl,anyedit,mquake,5,efficacy,success,pre,0.0
gpt2-xl,anyedit,mquake,5,efficacy,diff,pre,-0.04395206602233042
gpt2-xl,anyedit,mquake,5,efficacy,acc,pre,0.5
gpt2-xl,anyedit,mquake,5,single_hop,success,pre,0.0
gpt2-xl,anyedit,mquake,5,single_hop,diff,pre,-0.04395206602233042
gpt2-xl,anyedit,mquake,5,single_hop,acc,pre,0.5
gpt2-xl,anyedit,mquake,5,multihop,hit,pre,0.0
gpt2-xl,anyedit,mquake,5,efficacy,success,post,0.5
gpt2-xl,anyedit,mquake,5,efficacy,diff,post,0.4353323482013489
gpt2-xl,anyedit,mquake,5,efficacy,acc,post,0.75
gpt2-xl,anyedit,mquake,5,single_hop,success,post,0.5
gpt2-xl,anyedit,mquake,5,single_hop,diff,post,0.4353323482013489
gpt2-xl,anyedit,mquake,5,single_hop,acc,post,0.75
gpt2-xl,anyedit,mquake,5,multihop,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row0,efficacy,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row0,ripple_compositional_i,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row0,ripple_aliasing,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row0,ripple_relation_specificity,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row0,ripple_preservation,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row0,efficacy,hit,post,1.0
gpt2-xl,anyedit,ripple,ripple_popular_row0,ripple_compositional_i,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row0,ripple_aliasing,hit,post,1.0
gpt2-xl,anyedit,ripple,ripple_popular_row0,ripple_relation_specificity,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row0,ripple_preservation,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row2,efficacy,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row2,ripple_logical,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row2,ripple_compositional_i,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row2,ripple_aliasing,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row2,ripple_relation_specificity,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row2,ripple_preservation,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row2,efficacy,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row2,ripple_logical,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row2,ripple_compositional_i,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row2,ripple_aliasing,hit,post,0.5
gpt2-xl,anyedit,ripple,ripple_popular_row2,ripple_relation_specificity,hit,post,0.2222222222222222
gpt2-xl,anyedit,ripple,ripple_popular_row2,ripple_preservation,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row4,efficacy,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row4,ripple_logical,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row4,ripple_aliasing,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row4,ripple_relation_specificity,hit,pre,0.16666666666666666
gpt2-xl,anyedit,ripple,ripple_popular_row4,ripple_preservation,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row4,efficacy,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row4,ripple_logical,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row4,ripple_aliasing,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_popular_row4,ripple_relation_specificity,hit,post,0.16666666666666666
gpt2-xl,anyedit,ripple,ripple_popular_row4,ripple_preservation,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_random_row0,efficacy,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row0,ripple_logical,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row0,ripple_aliasing,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row0,ripple_relation_specificity,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row0,efficacy,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_random_row0,ripple_logical,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_random_row0,ripple_aliasing,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_random_row0,ripple_relation_specificity,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_random_row1,efficacy,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row1,ripple_compositional_i,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row1,ripple_aliasing,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row1,ripple_relation_specificity,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row1,efficacy,hit,post,1.0
gpt2-xl,anyedit,ripple,ripple_random_row1,ripple_compositional_i,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_random_row1,ripple_aliasing,hit,post,1.0
gpt2-xl,anyedit,ripple,ripple_random_row1,ripple_relation_specificity,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_random_row2,efficacy,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row2,ripple_compositional_i,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row2,ripple_aliasing,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row2,efficacy,hit,post,1.0
gpt2-xl,anyedit,ripple,ripple_random_row2,ripple_compositional_i,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_random_row2,ripple_aliasing,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_random_row3,efficacy,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row3,ripple_aliasing,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row3,ripple_relation_specificity,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row3,ripple_preservation,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row3,efficacy,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_random_row3,ripple_aliasing,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_random_row3,ripple_relation_specificity,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_random_row3,ripple_preservation,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_random_row4,efficacy,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row4,ripple_aliasing,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row4,ripple_relation_specificity,hit,pre,0.3333333333333333
gpt2-xl,anyedit,ripple,ripple_random_row4,ripple_preservation,hit,pre,0.0
gpt2-xl,anyedit,ripple,ripple_random_row4,efficacy,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_random_row4,ripple_aliasing,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_random_row4,ripple_relation_specificity,hit,post,0.0
gpt2-xl,anyedit,ripple,ripple_random_row4,ripple_preservation,hit,post,0.0
gpt2-xl,anyedit,zsre,zsre_row0,efficacy,success,pre,0.0
gpt2-xl,anyedit,zsre,zsre_row0,efficacy,diff,pre,-0.0005764174707755948
gpt2-xl,anyedit,zsre,zsre_row0,efficacy,acc,pre,0.3333333333333333
gpt2-xl,anyedit,zsre,zsre_row0,generalisation,success,pre,0.0
gpt2-xl,anyedit,zsre,zsre_row0,generalisation,diff,pre,-0.002501691335092246
gpt2-xl,anyedit,zsre,zsre_row0,generalisation,acc,pre,0.3333333333333333
gpt2-xl,anyedit,zsre,zsre_row0,specificity,success,pre,1.0
gpt2-xl,anyedit,zsre,zsre_row0,specificity,diff,pre,0.0002046845795470628
gpt2-xl,anyedit,zsre,zsre_row0,specificity,acc,pre,0.3333333333333333
gpt2-xl,anyedit,zsre,zsre_row0,efficacy,success,post,1.0
gpt2-xl,anyedit,zsre,zsre_row0,efficacy,diff,post,0.3573936787504297
gpt2-xl,anyedit,zsre,zsre_row0,efficacy,acc,post,0.6666666666666666
gpt2-xl,anyedit,zsre,zsre_row0,generalisation,success,post,1.0
gpt2-xl,anyedit,zsre,zsre_row0,generalisation,diff,post,0.2009412078425592
gpt2-xl,anyedit,zsre,zsre_row0,generalisation,acc,post,0.6666666666666666
gpt2-xl,anyedit,zsre,zsre_row0,specificity,success,post,1.0
gpt2-xl,anyedit,zsre,zsre_row0,specificity,diff,post,0.00037725014312773534
gpt2-xl,anyedit,zsre,zsre_row0,specificity,acc,post,0.3333333333333333
gpt2-xl,anyedit,zsre,zsre_row1,efficacy,success,pre,0.0
gpt2-xl,anyedit,zsre,zsre_row1,efficacy,diff,pre,-0.02953277586544776
gpt2-xl,anyedit,zsre,zsre_row1,efficacy,acc,pre,0.5
gpt2-xl,anyedit,zsre,zsre_row1,generalisation,success,pre,0.0
gpt2-xl,anyedit,zsre,zsre_row1,generalisation,diff,pre,-0.01901215584201373
gpt2-xl,anyedit,zsre,zsre_row1,generalisation,acc,pre,0.0
gpt2-xl,anyedit,zsre,zsre_row1,specificity,success,pre,0.0
gpt2-xl,anyedit,zsre,zsre_row1,specificity,diff,pre,-0.005373715503999106
gpt2-xl,anyedit,zsre,zsre_row1,specificity,acc,pre,0.5
gpt2-xl,anyedit,zsre,zsre_row1,efficacy,success,post,1.0
gpt2-xl,anyedit,zsre,zsre_row1,efficacy,diff,post,0.1350425852532744
gpt2-xl,anyedit,zsre,zsre_row1,efficacy,acc,post,0.75
gpt2-xl,anyedit,zsre,zsre_row1,generalisation,success,post,0.0
gpt2-xl,anyedit,zsre,zsre_row1,generalisation,diff,post,-0.02644282985294369
gpt2-xl,anyedit,zsre,zsre_row1,generalisation,acc,post,0.25
gpt2-xl,anyedit,zsre,zsre_row1,specificity,success,post,0.0
gpt2-xl,anyedit,zsre,zsre_row1,specificity,diff,post,-0.005568982232891517
gpt2-xl,anyedit,zsre,zsre_row1,specificity,acc,post,0.5
gpt2-xl,anyedit,zsre,zsre_row2,efficacy,success,pre,0.0
gpt2-xl,anyedit,zsre,zsre_row2,efficacy,diff,pre,-2.442762706981668e-07
gpt2-xl,anyedit,zsre,zsre_row2,efficacy,acc,pre,0.0
gpt2-xl,anyedit,zsre,zsre_row2,generalisation,success,pre,0.0
gpt2-xl,anyedit,zsre,zsre_row2,generalisation,diff,pre,-3.203728883827346e-07
gpt2-xl,anyedit,zsre,zsre_row2,generalisation,acc,pre,0.0
gpt2-xl,anyedit,zsre,zsre_row2,specificity,success,pre,0.0
gpt2-xl,anyedit,zsre,zsre_row2,specificity,diff,pre,-0.004939125528424883
gpt2-xl,anyedit,zsre,zsre_row2,specificity,acc,pre,0.6666666666666666
gpt2-xl,anyedit,zsre,zsre_row2,efficacy,success,post,1.0
gpt2-xl,anyedit,zsre,zsre_row2,efficacy,diff,post,0.055324897379691984
gpt2-xl,anyedit,zsre,zsre_row2,efficacy,acc,post,0.0
gpt2-xl,anyedit,zsre,zsre_row2,generalisation,success,post,1.0
gpt2-xl,anyedit,zsre,zsre_row2,generalisation,diff,post,0.00019710172783356434
gpt2-xl,anyedit,zsre,zsre_row2,generalisation,acc,post,0.0
gpt2-xl,anyedit,zsre,zsre_row2,specificity,success,post,0.0
gpt2-xl,anyedit,zsre,zsre_row2,specificity,diff,post,-0.004968138028999315
gpt2-xl,anyedit,zsre,zsre_row2,specificity,acc,post,0.6666666666666666
gpt2-xl,anyedit,zsre,zsre_row3,efficacy,success,pre,1.0
gpt2-xl,anyedit,zsre,zsre_row3,efficacy,diff,pre,0.015183308242543096
gpt2-xl,anyedit,zsre,zsre_row3,efficacy,acc,pre,0.5
gpt2-xl,anyedit,zsre,zsre_row3,generalisation,success,pre,1.0
gpt2-xl,anyedit,zsre,zsre_row3,generalisation,diff,pre,0.027180286197004022
gpt2-xl,anyedit,zsre,zsre_row3,generalisation,acc,pre,0.5
gpt2-xl,anyedit,zsre,zsre_row3,specificity,success,pre,1.0
gpt2-xl,anyedit,zsre,zsre_row3,specificity,diff,pre,0.009606811368003695
gpt2-xl,anyedit,zsre,zsre_row3,specificity,acc,pre,0.0
gpt2-xl,anyedit,zsre,zsre_row3,efficacy,success,post,1.0
gpt2-xl,anyedit,zsre,zsre_row3,efficacy,diff,post,0.4267065532553013
gpt2-xl,anyedit,zsre,zsre_row3,efficacy,acc,post,0.75
gpt2-xl,anyedit,zsre,zsre_row3,generalisation,success,post,1.0
gpt2-xl,anyedit,zsre,zsre_row3,generalisation,diff,post,0.3491081359585014
gpt2-xl,anyedit,zsre,zsre_row3,generalisation,acc,post,0.75
gpt2-xl,anyedit,zsre,zsre_row3,specificity,success,post,1.0
gpt2-xl,anyedit,zsre,zsre_row3,specificity,diff,post,0.010320779559120809
gpt2-xl,anyedit,zsre,zsre_row3,specificity,acc,post,0.0
gpt2-xl,anyedit,zsre,zsre_row4,efficacy,success,pre,0.0
gpt2-xl,anyedit,zsre,zsre_row4,efficacy,diff,pre,-0.03172412325269371
gpt2-xl,anyedit,zsre,zsre_row4,efficacy,acc,pre,0.3333333333333333
gpt2-xl,anyedit,zsre,zsre_row4,generalisation,success,pre,0.0
gpt2-xl,anyedit,zsre,zsre_row4,generalisation,diff,pre,-0.04598370745814568
gpt2-xl,anyedit,zsre,zsre_row4,generalisation,acc,pre,0.3333333333333333
gpt2-xl,anyedit,zsre,zsre_row4,specificity,success,pre,0.0
gpt2-xl,anyedit,zsre,zsre_row4,specificity,diff,pre,-0.0012575156320287658
gpt2-xl,anyedit,zsre,zsre_row4,specificity,acc,pre,0.3333333333333333
gpt2-xl,anyedit,zsre,zsre_row4,efficacy,success,post,0.0
gpt2-xl,anyedit,zsre,zsre_row4,efficacy,diff,post,-0.03196690958521327
gpt2-xl,anyedit,zsre,zsre_row4,efficacy,acc,post,0.3333333333333333
gpt2-xl,anyedit,zsre,zsre_row4,generalisation,success,post,0.0
gpt2-xl,anyedit,zsre,zsre_row4,generalisation,diff,post,-0.057766305889942124
gpt2-xl,anyedit,zsre,zsre_row4,generalisation,acc,post,0.3333333333333333
gpt2-xl,anyedit,zsre,zsre_row4,specificity,success,post,0.0
gpt2-xl,anyedit,zsre,zsre_row4,specificity,diff,post,-0.0010744653328531484
gpt2-xl,anyedit,zsre,zsre_row4,specificity,acc,post,0.3333333333333333
gpt2-xl,grace,counterfact,0,efficacy,success,pre,0.0
gpt2-xl,grace,counterfact,0,efficacy,diff,pre,-0.37617651698075644
gpt2-xl,grace,counterfact,0,efficacy,acc,pre,0.0
gpt2-xl,grace,counterfact,0,generalisation,success,pre,1.0
gpt2-xl,grace,counterfact,0,generalisation,diff,pre,0.0005171306729141865
gpt2-xl,grace,counterfact,0,generalisation,acc,pre,0.0
gpt2-xl,grace,counterfact,0,specificity,success,pre,0.0
gpt2-xl,grace,counterfact,0,specificity,diff,pre,-0.3224642760423937
gpt2-xl,grace,counterfact,0,specificity,acc,pre,0.7
gpt2-xl,grace,counterfact,0,target_close_neighbour,success,pre,1.0
gpt2-xl,grace,counterfact,0,target_close_neighbour,diff,pre,0.07185565722335695
gpt2-xl,grace,counterfact,0,target_close_neighbour,acc,pre,0.4
gpt2-xl,grace,counterfact,0,efficacy,success,post,1.0
gpt2-xl,grace,counterfact,0,efficacy,diff,post,0.9994850952928555
gpt2-xl,grace,counterfact,0,efficacy,acc,post,1.0
gpt2-xl,grace,counterfact,0,generalisation,success,post,1.0
gpt2-xl,grace,counterfact,0,generalisation,diff,post,0.0005171306729141865
gpt2-xl,grace,counterfact,0,generalisation,acc,post,0.0
gpt2-xl,grace,counterfact,0,specificity,success,post,0.0
gpt2-xl,grace,counterfact,0,specificity,diff,post,-0.3224642760423937
gpt2-xl,grace,counterfact,0,specificity,acc,post,0.7
gpt2-xl,grace,counterfact,0,target_close_neighbour,success,post,1.0
gpt2-xl,grace,counterfact,0,target_close_neighbour,diff,post,0.07185565722335695
gpt2-xl,grace,counterfact,0,target_close_neighbour,acc,post,0.4
gpt2-xl,grace,counterfact,1,efficacy,success,pre,0.0
gpt2-xl,grace,counterfact,1,efficacy,diff,pre,-0.10433664415338888
gpt2-xl,grace,counterfact,1,efficacy,acc,pre,0.0
gpt2-xl,grace,counterfact,1,generalisation,success,pre,0.0
gpt2-xl,grace,counterfact,1,generalisation,diff,pre,-0.0010584796715423853
gpt2-xl,grace,counterfact,1,generalisation,acc,pre,0.0
gpt2-xl,grace,counterfact,1,specificity,success,pre,0.7
gpt2-xl,grace,counterfact,1,specificity,diff,pre,0.025185032982237548
gpt2-xl,grace,counterfact,1,specificity,acc,pre,0.1
gpt2-xl,grace,counterfact,1,target_close_neighbour,success,pre,1.0
gpt2-xl,grace,counterfact,1,target_close_neighbour,diff,pre,0.11009343599061741
gpt2-xl,grace,counterfact,1,target_close_neighbour,acc,pre,0.3
gpt2-xl,grace,counterfact,1,efficacy,success,post,1.0
gpt2-xl,grace,counterfact,1,efficacy,diff,post,0.9996432151084544
gpt2-xl,grace,counterfact,1,efficacy,acc,post,1.0
gpt2-xl,grace,counterfact,1,generalisation,success,post,0.0
gpt2-xl,grace,counterfact,1,generalisation,diff,post,-0.0010584796715423853
gpt2-xl,grace,counterfact,1,generalisation,acc,post,0.0
gpt2-xl,grace,counterfact,1,specificity,success,post,0.7
